Name,Table,BeginTime,EndTime,Duration
butLeft,table,04/17/2015 13:42:37,04/17/2015 13:42:40,2
cat,table,04/17/2015 13:42:40,04/17/2015 13:42:42,1
dog,table,04/17/2015 13:42:42,04/17/2015 13:42:42,0
dog,table,04/17/2015 13:42:42,04/17/2015 13:42:43,0
horse,table,04/17/2015 13:42:43,04/17/2015 13:42:44,0
