Name,Table,BeginTime,EndTime,Duration
butLeft,table,04/17/2015 13:17:30,04/17/2015 13:17:31,0
cat,table,04/17/2015 13:17:31,04/17/2015 13:17:31,0
cat,table,04/17/2015 13:17:31,04/17/2015 13:17:31,0
cat,table,04/17/2015 13:17:31,04/17/2015 13:17:32,0
dog,table,04/17/2015 13:17:32,04/17/2015 13:17:33,1
horse,table,04/17/2015 13:17:33,04/17/2015 13:17:35,1
